Country,Year,Expenditure on health,Expenditure on education,Expenditure on social protection,HDI,Code,GDP per capita,Region,Global
Egypt,2006,1.48810643386589,3.94711871261428,12.9986832952822,0.645,EGY,8814.146484,Middle east,Global South
Egypt,2007,1.33233033105348,3.54483633509447,10.9432204392079,0.653,EGY,9274.977539,Middle east,Global South
Egypt,2008,1.39783865738339,3.57669125538352,12.6522346733062,0.66,EGY,9763.504883,Middle east,Global South
Egypt,2009,1.44025449118549,3.63919084511672,12.0768574023603,0.662,EGY,10031.0332,Middle east,Global South
Egypt,2010,1.36689958417964,3.54265186890428,10.5873632133411,0.668,EGY,10340.07324,Middle east,Global South
Egypt,2011,1.40655506307914,3.34429656826597,11.1531118306845,0.671,EGY,10302.44238,Middle east,Global South
Egypt,2012,1.34304651579387,3.36830477100376,10.5354988953245,0.677,EGY,10301.10742,Middle east,Global South
Egypt,2013,1.71771930767577,4.12252633842184,9.96277198451946,0.683,EGY,10290.19141,Middle east,Global South
Egypt,2014,1.77141079812207,4.25138591549296,10.274182629108,0.685,EGY,10353.66699,Middle east,Global South
Egypt,2015,1.63785343099145,3.93084823437948,9.4995498997504,0.691,EGY,10570.44531,Middle east,Global South
El Salvador,2002,3.1790401288672,3.55174428704537,2.69736738206914,0.627,SLV,6655.487793,South/Latin America,Global South
El Salvador,2003,2.70388631747446,3.0542362899146,2.8767961099072,0.633,SLV,6723.657227,South/Latin America,Global South
El Salvador,2005,3.75833446727446,3.48482786773711,2.68267791536263,0.646,SLV,6900.489258,South/Latin America,Global South
El Salvador,2007,3.22424396328653,3.1807445916761,4.63268307651069,0.652,SLV,7269.720215,South/Latin America,Global South
El Salvador,2008,3.82167234024337,3.33798672255181,5.42784216726738,0.655,SLV,7392.896484,South/Latin America,Global South
El Salvador,2009,4.21835932240366,4.78080723205749,5.92388318581859,0.656,SLV,7208.123535,South/Latin America,Global South
El Salvador,2010,3.58360183695506,4.07796651329798,5.32146713559035,0.668,SLV,7328.79834,South/Latin America,Global South
El Salvador,2011,4.32364957436455,3.48159786706528,4.51789335227785,0.664,SLV,7575.844727,South/Latin America,Global South
El Salvador,2012,3.26114734311692,4.01321739761481,,0.669,SLV,7754.985352,South/Latin America,Global South
El Salvador,2013,3.24724193612196,3.86340393352362,,0.67,SLV,7892.466309,South/Latin America,Global South
El Salvador,2014,2.35112284705397,3.95955289716582,3.77277318303615,0.668,SLV,7990.441895,South/Latin America,Global South
El Salvador,2015,3.87358436469633,4.08392439022725,2.24718238229492,0.668,SLV,8143.326172,South/Latin America,Global South
El Salvador,2016,3.81044030882011,4.06135561229741,4.59542904243362,0.671,SLV,8309.900391,South/Latin America,Global South
El Salvador,2017,3.81877722264924,2.32033051498847,4.89807519856521,0.671,SLV,8454.051758,South/Latin America,Global South
El Salvador,2018,4.0271551467381,3.96451307317017,4.37572177695963,0.67,SLV,8615.689453,South/Latin America,Global South
El Salvador,2019,4.01016334370141,3.7424721136379,4.3827003055398,0.673,SLV,8776.119141,South/Latin America,Global South
Estonia,2000,4.52553207002989,6.40347394943006,10.5093451508106,0.787,EST,17765.20703,Europe,Global North
Estonia,2001,4.3380129295971,6.34314526690015,9.9970373847693,0.797,EST,18952.10742,Europe,Global North
Estonia,2002,4.37579417532323,6.52086651718487,9.7704337954997,0.805,EST,20364.00781,Europe,Global North
Estonia,2003,4.27472605387207,6.27028436420026,9.75136143963808,0.813,EST,22049.68359,Europe,Global North
Estonia,2004,4.21990555839087,6.15803474723011,10.0015648219836,0.821,EST,23691.15234,Europe,Global North
Estonia,2005,4.11609703374776,5.8986517997015,9.61098519210069,0.832,EST,26096.98828,Europe,Global North
Estonia,2006,4.30984609692879,5.85676247132235,9.20706348989935,0.839,EST,28814.91992,Europe,Global North
Estonia,2007,4.40330143957838,5.7367298871494,9.02243903390762,0.846,EST,31140.58008,Europe,Global North
Estonia,2008,5.24970709595037,6.48330401785526,11.2690583202502,0.848,EST,29621.76367,Europe,Global North
Estonia,2009,5.92703295956796,7.01747682187624,15.0192543656674,0.846,EST,25337.17578,Europe,Global North
Estonia,2010,5.6718969412052,6.51715272265978,13.7954426738846,0.852,EST,26015.74609,Europe,Global North
Estonia,2011,5.23467598075222,6.08493606559835,12.2436252979358,0.86,EST,27990.13672,Europe,Global North
Estonia,2012,5.23813271312949,6.12892225070591,12.0144959811215,0.865,EST,28997.32227,Europe,Global North
Estonia,2013,5.23405168903662,5.90985670606924,11.6351625898033,0.869,EST,29525.11914,Europe,Global North
Estonia,2014,5.30520649453842,5.52118566077903,11.5022622944769,0.871,EST,30494.0957,Europe,Global North
Estonia,2015,5.67727688466641,5.92108037420685,12.4698456767534,0.877,EST,31038.80469,Europe,Global North
Estonia,2016,5.40236068769858,5.65847737022885,12.8058341265134,0.881,EST,32008.93359,Europe,Global North
Estonia,2017,5.24510953639878,5.68482434274594,12.5952278356255,0.885,EST,33821.93359,Europe,Global North
Estonia,2018,5.45982443039034,6.22635341362973,12.8442989455288,0.889,EST,35097.70313,Europe,Global North
Estonia,2019,5.68759377606393,6.12282649575639,13.0757322961789,0.892,EST,36401.10938,Europe,Global North
Finland,2000,5.71891353102417,5.85376936720365,19.5313759692763,0.864,FIN,39894.19531,Europe,Global North
Finland,2001,5.84534115109108,5.89443261332522,19.1871560140498,0.871,FIN,40842.33984,Europe,Global North
Finland,2002,6.19519685357542,6.10697304796412,19.9379066039896,0.874,FIN,41439.01953,Europe,Global North
Finland,2003,6.41915267975407,6.29065100923235,20.3414849521249,0.877,FIN,42168.69531,Europe,Global North
Finland,2004,6.47715390720468,6.21889920507943,20.2862217966969,0.904,FIN,43724.96484,Europe,Global North
Finland,2005,6.65869194289774,6.10248532063854,20.0714081864385,0.908,FIN,44786.91016,Europe,Global North
Finland,2006,6.67218054679954,5.9694500193757,19.6191952434108,0.912,FIN,46412.19922,Europe,Global North
Finland,2007,6.46542507697571,5.76783270612385,19.037055251454,0.915,FIN,48664.26563,Europe,Global North
Finland,2008,6.70012611638741,5.82142949064422,19.2911744266852,0.917,FIN,48817.98828,Europe,Global North
Finland,2009,7.40755005584686,6.48098730653051,22.5258188580829,0.912,FIN,44662.10156,Europe,Global North
Finland,2010,7.32953126079631,6.53917498923691,22.5955788947768,0.916,FIN,45874.66016,Europe,Global North
Finland,2011,7.36371074455298,6.42430731623552,22.4709340498389,0.92,FIN,46825.82422,Europe,Global North
Finland,2012,7.71201321149838,6.40130921173714,23.5852106826107,0.921,FIN,45952.24609,Europe,Global North
Finland,2013,7.82934695895185,6.36449508371631,24.5995272145301,0.928,FIN,45328.57422,Europe,Global North
Finland,2014,7.81016641130611,6.34035292923532,25.2222120185406,0.928,FIN,44976.77734,Europe,Global North
Finland,2015,7.28812356600516,6.194857724058,25.2681126853845,0.93,FIN,45072.58984,Europe,Global North
Finland,2016,7.17917597624105,6.04915455272667,25.4811096093197,0.932,FIN,46206.78906,Europe,Global North
Finland,2017,7.01190007998197,5.64955523837721,24.5451853946735,0.935,FIN,47570.13281,Europe,Global North
Finland,2018,7.07291791594565,5.54851200164476,24.2508609316909,0.937,FIN,48049.58203,Europe,Global North
Finland,2019,7.12795245255043,5.60523455103562,24.0402837186637,0.938,FIN,48582.58594,Europe,Global North
France,2000,6.9822161052628,5.60021912842346,20.3815134063987,0.849,FRA,39732.28125,Europe,Global North
France,2001,7.02047848134183,5.61780002600442,20.4348589260174,0.851,FRA,40226.62891,Europe,Global North
France,2002,7.28611204355129,5.78097515538512,20.694923697703,0.852,FRA,40388.625,Europe,Global North
France,2003,7.53808566561147,5.76206286265857,21.2823472127339,0.855,FRA,40433.48828,Europe,Global North
France,2004,7.58090138666294,5.54923389938727,21.2421927220295,0.858,FRA,41272.63281,Europe,Global North
France,2005,7.67521469161705,5.51722771043742,21.3341034766876,0.867,FRA,41643.98828,Europe,Global North
France,2006,7.58493218357158,5.47531018839911,21.5919586657151,0.871,FRA,42367.57031,Europe,Global North
France,2007,7.46291259735443,5.30452878394528,21.6663060946965,0.874,FRA,43127.21094,Europe,Global North
France,2008,7.44908099860468,5.38727551973017,21.8473383591484,0.875,FRA,42996.21094,Europe,Global North
France,2009,7.95560058706212,5.66921879631609,23.7050085157058,0.876,FRA,41546.49219,Europe,Global North
France,2010,7.9786436952241,5.64279159560344,23.6743148486259,0.879,FRA,42147.67188,Europe,Global North
France,2011,7.93234837874064,5.48011556722823,23.6999294101301,0.882,FRA,42864.01953,Europe,Global North
France,2012,8.00443698882231,5.48835601617002,24.1652639500882,0.885,FRA,42790.63281,Europe,Global North
France,2013,8.05983783214442,5.49289647735748,24.4561066584041,0.889,FRA,42816.26953,Europe,Global North
France,2014,8.18903461541145,5.48920463399488,24.5044458347773,0.893,FRA,43021.39453,Europe,Global North
France,2015,8.07875795112153,5.44642727180099,24.3440779610195,0.895,FRA,43345.78516,Europe,Global North
France,2016,8.12517987994426,5.40805835294202,24.4416504149939,0.894,FRA,43705.14844,Europe,Global North
France,2017,8.11163995782769,5.39368512329132,24.1740748253776,0.897,FRA,44577.06641,Europe,Global North
France,2018,8.02680651595688,5.32207847819961,23.9033794184926,0.898,FRA,45284.00391,Europe,Global North
France,2019,7.95923097592544,5.24795549784935,23.8208345383948,0.901,FRA,46017.76563,Europe,Global North
Georgia,2000,0.613262895201942,2.09410768151634,3.35121613598542,0.69,GEO,4919.231934,Europe,Global North
Georgia,2001,0.811789258338612,2.07975452719785,4.46265477384709,0.694,GEO,5236.222656,Europe,Global North
Georgia,2002,0.981025788756104,2.26601302535818,4.2593739365541,0.699,GEO,5572.62207,Europe,Global North
Georgia,2003,0.335053835435751,1.86380794559345,5.2563700013446,0.708,GEO,6230.821777,Europe,Global North
Georgia,2004,0.944541548450608,2.83461473083238,6.34743801584575,0.715,GEO,6632.814453,Europe,Global North
Georgia,2005,1.71001205877992,2.41644875854019,5.25223968127458,0.725,GEO,7315.198242,Europe,Global North
Georgia,2006,1.59271154571146,2.91950092457916,4.86701048069491,0.731,GEO,8049.90625,Europe,Global North
Georgia,2007,1.4378164229313,2.62264126189142,4.68950236985517,0.743,GEO,9109.897461,Europe,Global North
Georgia,2008,1.5960863198311,2.82400192946473,6.16864415686798,0.742,GEO,9358.614258,Europe,Global North
Georgia,2009,1.96745509036264,3.13451613626768,7.09700746311953,0.746,GEO,9097.420898,Europe,Global North
Georgia,2010,2.08417641906391,2.8036480500952,6.51373870285276,0.751,GEO,9736.732422,Europe,Global North
Georgia,2011,1.56483500978682,2.57626711919756,6.09057177874889,0.757,GEO,10541.47168,Europe,Global North
Georgia,2012,1.52787669451877,2.78249851867168,6.36235768729534,0.767,GEO,11295.75391,Europe,Global North
Georgia,2013,1.8577941898125,3.4732217806905,6.99645571671668,0.775,GEO,11740.08887,Europe,Global North
Georgia,2014,2.26255573596277,3.82083396933674,7.66897796956766,0.783,GEO,12254.64551,Europe,Global North
Georgia,2015,2.7199044531006,4.43583117362116,7.2677143582687,0.79,GEO,12605.13965,Europe,Global North
Georgia,2016,2.96824272542647,4.8490320428444,7.416560605094,0.792,GEO,12963.74414,Europe,Global North
Georgia,2017,2.83305415448662,4.71423351512078,6.78480652030498,0.799,GEO,13589.70703,Europe,Global North
Georgia,2018,2.76640847841996,4.20207985849153,6.54673324306257,0.805,GEO,14253.40918,Europe,Global North
Georgia,2019,2.72188378720516,4.36707432336237,6.77303604784254,0.812,GEO,14989.25781,Europe,Global North
Germany,2000,6.4684295122541,4.06815261558302,20.1569871366324,0.876,DEU,42928.17969,Europe,Global North
Germany,2001,6.53359661962496,4.1470812965469,20.129157575925,0.884,DEU,43576.63672,Europe,Global North
Germany,2002,6.69622222626608,4.16305752188234,20.6075646461522,0.89,DEU,43417.30859,Europe,Global North
Germany,2003,6.8062507630326,4.17101877851481,21.0518319564834,0.896,DEU,43089.47266,Europe,Global North
Germany,2004,6.43623039796333,4.10064883404346,20.6903806375192,0.907,DEU,43605.27734,Europe,Global North
Germany,2005,6.53709506142087,4.10731063535972,20.7826736762065,0.908,DEU,43949.28906,Europe,Global North
Germany,2006,6.42640917705067,4.02527378536569,19.9436916162141,0.918,DEU,45678.08203,Europe,Global North
Germany,2007,6.35654417795203,3.9224660438879,18.9038426916845,0.921,DEU,47100.60938,Europe,Global North
Germany,2008,6.47840753350691,3.94476318383343,18.8071816500359,0.924,DEU,47643.22266,Europe,Global North
Germany,2009,7.14040388759184,4.34005388984066,20.6905913571817,0.924,DEU,45044.48828,Europe,Global North
Germany,2010,7.0042505069412,4.38036187802215,20.0616908438621,0.927,DEU,46999.23828,Europe,Global North
Germany,2011,6.8231262715514,4.29502220110189,18.87605993555,0.933,DEU,49757.92578,Europe,Global North
Germany,2012,6.8548907045106,4.2655292116373,18.9019819255385,0.934,DEU,49872.44922,Europe,Global North
Germany,2013,7.07585323776833,4.35548757714265,18.9912319704057,0.935,DEU,49954.17188,Europe,Global North
Germany,2014,7.15480814229546,4.31084603218523,18.792968576533,0.937,DEU,50845.52734,Europe,Global North
Germany,2015,7.19616810632547,4.2467731595609,19.0941054398615,0.938,DEU,51159.29688,Europe,Global North
Germany,2016,7.20295782106331,4.19687119186918,19.5061791408538,0.941,DEU,51879.67188,Europe,Global North
Germany,2017,7.12245497618727,4.18250101005154,19.4357484788012,0.943,DEU,53071.45703,Europe,Global North
Germany,2018,7.17431840991015,4.26344919325625,19.2648150457561,0.946,DEU,53486.83984,Europe,Global North
Germany,2019,7.30300718326688,4.33909626153425,19.6202801330128,0.947,DEU,53929.64063,Europe,Global North
Greece,2000,5.66563135910892,3.88490235978723,13.6860519081789,0.804,GRC,29133.96484,Europe,Global North
Greece,2001,6.34020276986283,3.73931482340468,13.6889536810019,0.814,GRC,30180.35742,Europe,Global North
Greece,2002,6.01855850742217,3.94553374217988,13.850396712775,0.826,GRC,31249.5332,Europe,Global North
Greece,2003,6.02944824009561,4.29096484700895,14.4163340774313,0.833,GRC,32981.49609,Europe,Global North
Greece,2004,5.68142772357639,4.14093980695745,14.1486448495955,0.843,GRC,34565.0625,Europe,Global North
Greece,2005,6.2325054033944,4.24628342638476,15.0323191318125,0.853,GRC,34670.33594,Europe,Global North
Greece,2006,5.94656149316743,3.67875791578714,15.2515461245047,0.859,GRC,36520.20703,Europe,Global North
Greece,2007,6.06287814434062,3.62195100809597,15.8443562228039,0.857,GRC,37619.82422,Europe,Global North
Greece,2008,6.51349459049461,3.80499108140097,17.1870571957257,0.865,GRC,37394.33594,Europe,Global North
Greece,2009,6.87131151021101,4.16507451280092,18.8018511442279,0.867,GRC,35692.10156,Europe,Global North
Greece,2010,6.91893773089897,4.14056504435045,18.9658403383841,0.865,GRC,33693.21094,Europe,Global North
Greece,2011,6.60524917858618,4.51630039152419,20.5825643850709,0.862,GRC,30318.4043,Europe,Global North
Greece,2012,6.02582953357149,4.58200850368121,21.3223702020819,0.865,GRC,28322.57227,Europe,Global North
Greece,2013,5.40542045252093,4.5018261179405,19.6825449848566,0.867,GRC,27810.91211,Europe,Global North
Greece,2014,4.78773491815573,4.31860343165171,20.3327901482388,0.875,GRC,28129.96094,Europe,Global North
Greece,2015,4.98722389415706,4.15251831241837,20.397478848447,0.877,GRC,28260.38672,Europe,Global North
Greece,2016,5.34100105029357,4.02153388775059,20.7045575853579,0.874,GRC,28239.91992,Europe,Global North
Greece,2017,5.46705653901734,3.88592846820809,19.9805816473988,0.879,GRC,28604.86133,Europe,Global North
Greece,2018,5.56621987792597,4.09120499424127,19.7766612695922,0.881,GRC,29141.17383,Europe,Global North
Greece,2019,5.74441288240201,3.98499561099813,19.7821310376037,0.888,GRC,29698.03125,Europe,Global North
Guatemala,2014,2.20093531958814,2.90163564171718,2.77844781942031,0.648,GTM,7939.374512,South/Latin America,Global South
Guatemala,2015,1.95117871472805,2.92884416317721,2.88473700274761,0.652,GTM,8125.655762,South/Latin America,Global South
Guatemala,2016,2.15414932083976,2.74957537722023,2.56029641503368,0.653,GTM,8206.047852,South/Latin America,Global South
Guatemala,2017,1.86993817009194,2.46526065253091,2.36059896213351,0.655,GTM,8322.216797,South/Latin America,Global South
Guatemala,2018,2.09748679382214,2.95797855201489,2.69374516488213,0.657,GTM,8462.171875,South/Latin America,Global South
Guatemala,2019,2.24985221032854,3.12147609998369,2.72119209845211,0.663,GTM,8653.308594,South/Latin America,Global South
Hungary,2000,5.24307470430166,5.31026147301136,14.5862384806064,0.772,HUN,19415.02344,Europe,Global North
Hungary,2001,4.97019228895946,5.35532869657828,14.327969244157,0.781,HUN,20252.41016,Europe,Global North
Hungary,2002,5.44849536754886,5.66259025038576,15.2338905574492,0.788,HUN,21273.125,Europe,Global North
Hungary,2003,5.80748393511361,6.39910679581815,15.6909357994599,0.797,HUN,22205.54297,Europe,Global North
Hungary,2004,5.53746118424058,5.89099529416665,15.7285409240783,0.799,HUN,23367.60742,Europe,Global North
Hungary,2005,5.69934303131577,5.99352876532993,16.600477537383,0.805,HUN,24419.82813,Europe,Global North
Hungary,2006,5.65998139766253,5.91857338158245,17.2152637208483,0.815,HUN,25423.42578,Europe,Global North
Hungary,2007,4.9375385412349,5.51649602789641,17.2117485259248,0.818,HUN,25533.36719,Europe,Global North
Hungary,2008,4.8962711856934,5.29800368257544,17.391297798299,0.822,HUN,25835.54883,Europe,Global North
Hungary,2009,5.23344237550884,5.37099864148305,18.0957110413593,0.828,HUN,24168.98438,Europe,Global North
Hungary,2010,4.97990796634644,5.48683673778137,17.2569042556178,0.831,HUN,24486.04102,Europe,Global North
Hungary,2011,5.07944476327756,5.05192691430532,16.876079614193,0.828,HUN,25012.29492,Europe,Global North
Hungary,2012,5.09927431772138,4.68609841437022,16.621827452415,0.831,HUN,24825.58008,Europe,Global North
Hungary,2013,5.01913774820969,4.71978071316421,16.435486277736,0.839,HUN,25343.71289,Europe,Global North
Hungary,2014,4.80096650870324,5.20782704192739,15.3250312181432,0.838,HUN,26485.41211,Europe,Global North
Hungary,2015,5.14985797562623,5.20294734743911,14.5839149106859,0.842,HUN,27531.64453,Europe,Global North
Hungary,2016,4.72087155266366,4.96568281985464,14.2152697343659,0.844,HUN,28218.2793,Europe,Global North
Hungary,2017,4.68837927247248,5.0650223546603,13.7110622242307,0.846,HUN,29501.12109,Europe,Global North
Hungary,2018,4.65154920422447,5.01219909328074,13.101222036185,0.85,HUN,31121.66602,Europe,Global North
Hungary,2019,4.54590379242509,4.71998646746081,12.6918708034731,0.854,HUN,32553.69531,Europe,Global North
Iceland,2000,7.51980418040869,6.21248307115845,8.42104320964436,0.867,ISL,41530.51563,Europe,Global North
Iceland,2001,7.61190057517099,7.45013717993638,7.57445097511792,0.872,ISL,42626.92188,Europe,Global North
Iceland,2002,8.27542859755798,7.92193555102049,8.29033123542319,0.881,ISL,42484.51563,Europe,Global North
Iceland,2003,8.537214590749,7.92730582969723,9.29829943898356,0.887,ISL,43095.35547,Europe,Global North
Iceland,2004,8.30464677457212,7.84546742752901,8.84136244907645,0.891,ISL,46051.74219,Europe,Global North
Iceland,2005,7.84286682963917,7.80253811518596,8.56067514078306,0.896,ISL,48104.65234,Europe,Global North
Iceland,2006,7.58555313087818,7.66926322278578,7.97253694147266,0.899,ISL,49956.84766,Europe,Global North
Iceland,2007,7.4740880475245,7.44002864809078,8.08258232217885,0.905,ISL,52827.01172,Europe,Global North
Iceland,2008,7.4094726928083,7.52180592349988,8.84527547741612,0.899,ISL,52999.4375,Europe,Global North
Iceland,2009,7.71355650711772,7.5688008810323,10.7292488383745,0.898,ISL,48770.94922,Europe,Global North
Iceland,2010,7.22990476663486,7.18292323082256,10.3926347497694,0.898,ISL,47457.62109,Europe,Global North
